STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,41.30538679,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,41.86694027,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,49.86180742,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,45.39191947,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2014,54.70748538,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2014,60.05496189,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,59.2727619,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,48.19370938,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2021,40.81223698,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2021,42.76425239,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,49.0117192,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,45.56809944,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2014,58.31223252,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2014,51.86639537,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2017,57.01246308,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2017,47.76004655,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2021,44.37668687,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2021,31.58531264,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,49.46412565,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,41.17521403,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,49.88980154,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,45.07873775,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2014,49.04005048,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2014,61.85963231,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,43.78988127,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,62.10885796,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2021,37.90557613,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2021,44.27637228,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,37.38382451,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,54.28782652,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2014,60.92900922,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_BORROW_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2014,51.9907813,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Borrowed any money,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34B,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,0,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: through a mobile phone,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34B,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,0.379539685,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: through a mobile phone,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34B,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,1.396410265,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: through a mobile phone,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34B,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,3.394837689,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: through a mobile phone,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,19.96535718,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,23.67368713,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,16.83507266,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,22.43555393,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,25.02012177,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2014,15.03692955,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,32.40274396,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2017,15.32653976,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,23.91426643,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2021,10.05946384,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,29.48009786,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,15.33279353,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2014,17.130498,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2014,24.25206997,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,25.90608299,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,20.32037194,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2021,16.63135431,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2021,17.14112499,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,22.61311774,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,22.16863093,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2014,21.55975602,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2014,14.59731192,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2017,26.19543571,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2017,15.43121565,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN32_N33_34C,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2021,16.67785111,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received private sector wages: in cash only,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
